receiver_point_number,tx_number,rx_grid_number,csi_magnitude_dBm,csi_phase_rad,x_loc,y_loc,z_loc
28,20,33,-51.00821789457722,2.355248290288398,0.3000000000000001,0.3364375,0.04999999999999994
28,20,34,-51.38622587541278,-1.1194656616327967,0.3000000000000001,0.3364375,0.0
28,20,35,-53.73922654163712,-3.080142379331742,0.6950500000000002,0.05000000000000005,0.45
28,20,36,-53.97041538030669,-0.695319498460313,0.6950500000000002,0.05000000000000005,0.39999999999999997
28,20,37,-52.7746385524589,-2.9246548008555835,0.9146525000000001,0.15460750000000004,0.3499999999999999
28,20,38,-54.09882740847756,1.8893799426268196,0.9146525000000001,0.15460750000000004,0.3000000000000001
28,20,39,-54.5436724390308,-1.0533007984245142,0.9146525000000001,0.15460750000000004,0.25000000000000006
28,20,40,-54.131085925425104,0.0731859838542855,0.9146525000000001,0.15460750000000004,0.19999999999999998
28,20,41,-54.685978521766565,-1.0214128017962116,0.9146525000000001,0.15460750000000004,0.14999999999999994
28,20,42,-53.765907180686796,1.9339459434359751,0.9146525000000001,0.15460750000000004,0.09999999999999999
28,20,43,-52.773882247439275,-2.9327667244420117,0.9146525000000001,0.15460750000000004,0.04999999999999994
29,20,22,-54.196705066627224,-2.390052361766409,0.07299250000000003,0.6618875000000001,0.07499999999999997
29,20,24,-51.49207513518725,0.08933864938870306,0.35000000000000003,0.3364375,0.45
29,20,25,-50.01984608915567,0.3023809638122889,0.35000000000000003,0.3364375,0.39999999999999997
29,20,26,-49.61013345748073,-1.733649921097658,0.35000000000000003,0.3364375,0.3499999999999999
29,20,28,-49.23878376053578,0.019267223095848194,0.35000000000000003,0.3364375,0.3000000000000001
29,20,29,-48.86350114621342,-1.2502152829710413,0.35000000000000003,0.3364375,0.25000000000000006
29,20,30,-48.76960158763573,0.4743569458732536,0.35000000000000003,0.3364375,0.19999999999999998
29,20,31,-48.96681937535499,-1.24053435931965,0.35000000000000003,0.3364375,0.14999999999999994
29,20,32,-49.20172676157678,-0.011427029098150467,0.35000000000000003,0.3364375,0.09999999999999999
29,20,33,-49.67699004626841,-1.7352708043876277,0.35000000000000003,0.3364375,0.04999999999999994
29,20,34,-50.209621545477404,0.3262724428527233,0.35000000000000003,0.3364375,0.0
29,20,35,-55.11976493810066,-2.5122795662331474,0.7450500000000002,0.05000000000000005,0.45
29,20,36,-53.782361254786544,-0.26456709090704583,0.7450500000000002,0.05000000000000005,0.39999999999999997
29,20,37,-50.30621342688323,-0.5494137253781858,0.6146525000000002,0.20460750000000008,0.3499999999999999
29,20,38,-49.92723571929731,0.5078135668924644,0.6146525000000002,0.20460750000000008,0.3000000000000001
29,20,39,-50.30342490402777,-1.3908071474677157,0.6146525000000002,0.20460750000000008,0.25000000000000006
29,20,40,-50.14442286995472,0.21914469835413866,0.6146525000000002,0.20460750000000008,0.19999999999999998
29,20,41,-50.437102183730346,-1.4184815658546752,0.6146525000000002,0.20460750000000008,0.14999999999999994
29,20,42,-49.97076450448051,0.469483849078967,0.6146525000000002,0.20460750000000008,0.09999999999999999
29,20,43,-50.049553827828916,-0.5341011631360998,0.6146525000000002,0.20460750000000008,0.04999999999999994
30,20,22,-50.9822685448006,-1.4145361253311342,0.19799250000000004,0.6618875000000001,0.07499999999999997
30,20,24,-50.66620442908957,-1.4234022174006602,0.4000000000000001,0.3364375,0.45
30,20,25,-49.4857662731191,-0.4176772021432297,0.4000000000000001,0.3364375,0.39999999999999997
30,20,26,-48.851027291173146,-1.545015894788374,0.4000000000000001,0.3364375,0.3499999999999999
30,20,28,-48.25833425975514,1.0363133871407124,0.4000000000000001,0.3364375,0.3000000000000001
30,20,29,-48.08520459122959,0.3331718552123219,0.4000000000000001,0.3364375,0.25000000000000006
30,20,30,-47.84952842857162,2.2680229453830267,0.4000000000000001,0.3364375,0.19999999999999998
30,20,31,-48.058676334097385,0.3519807166121704,0.4000000000000001,0.3364375,0.14999999999999994
30,20,32,-48.235576715508,1.014203505463051,0.4000000000000001,0.3364375,0.09999999999999999
30,20,33,-48.776126869986136,-1.5205938951870497,0.4000000000000001,0.3364375,0.04999999999999994
30,20,34,-49.341430961551545,-0.4236155739378371,0.4000000000000001,0.3364375,0.0
30,20,35,-54.6943780647485,3.0369764031372464,0.79505,0.05000000000000005,0.45
30,20,36,-54.189401293665746,-1.297801967933623,0.79505,0.05000000000000005,0.39999999999999997
30,20,37,-50.66349028143225,2.122054805335368,0.6646525000000001,0.20460750000000008,0.3499999999999999
30,20,38,-50.60752684299277,2.7568527536686123,0.6646525000000001,0.20460750000000008,0.3000000000000001
30,20,39,-50.33700780096055,0.8443750522938062,0.6646525000000001,0.20460750000000008,0.25000000000000006
30,20,40,-50.400626795707296,2.31985984389959,0.6646525000000001,0.20460750000000008,0.19999999999999998
30,20,41,-50.29836866810773,0.8114298544688208,0.6646525000000001,0.20460750000000008,0.14999999999999994
30,20,42,-50.53219536628794,2.807551422025052,0.6646525000000001,0.20460750000000008,0.09999999999999999
30,20,43,-50.422745945119786,2.0884519601535527,0.6646525000000001,0.20460750000000008,0.04999999999999994
31,20,22,-48.58503085946674,2.7985222606147966,0.32299250000000007,0.6618875000000001,0.07499999999999997
31,20,24,-50.0448104980716,0.9562586681022651,0.45,0.3364375,0.45
31,20,25,-48.92880077774221,2.8581875030063197,0.45,0.3364375,0.39999999999999997
31,20,26,-48.17024629087106,2.54284672916434,0.45,0.3364375,0.3499999999999999
31,20,28,-47.563976239997416,-0.4430967534398901,0.45,0.3364375,0.3000000000000001
31,20,29,-47.03467799675885,-0.5609015059275957,0.45,0.3364375,0.25000000000000006
31,20,30,-46.910752297125086,1.5285394903765401,0.45,0.3364375,0.19999999999999998
31,20,31,-47.02293767017658,-0.5576451130779535,0.45,0.3364375,0.14999999999999994
31,20,32,-47.66559801828593,-0.4372650534463142,0.45,0.3364375,0.09999999999999999
31,20,33,-48.094488216971484,2.528453938168815,0.45,0.3364375,0.04999999999999994
31,20,34,-48.86739046954125,2.8410786379308086,0.45,0.3364375,0.0
31,20,35,-54.88468745464671,0.4093313194421062,0.8450500000000001,0.05000000000000005,0.45
31,20,36,-54.343029607934554,2.315808080320528,0.8450500000000001,0.05000000000000005,0.39999999999999997
31,20,37,-51.10408009792667,1.835495119015121,0.7146525000000001,0.20460750000000008,0.3499999999999999
31,20,38,-50.54186293389381,2.480763075558612,0.7146525000000001,0.20460750000000008,0.3000000000000001
31,20,39,-50.52699490098894,0.22548138169937978,0.7146525000000001,0.20460750000000008,0.25000000000000006
31,20,40,-50.776271437483764,1.6646589152881852,0.7146525000000001,0.20460750000000008,0.19999999999999998
31,20,41,-50.369632690265036,0.2170600527086513,0.7146525000000001,0.20460750000000008,0.14999999999999994
31,20,42,-50.72542176667217,2.4874819581087944,0.7146525000000001,0.20460750000000008,0.09999999999999999
31,20,43,-50.73021425160567,1.8392638692581733,0.7146525000000001,0.20460750000000008,0.04999999999999994
32,20,22,-45.08634650960229,-0.4800617531055647,0.44799250000000007,0.6618875000000001,0.07499999999999997
32,20,24,-49.3220816599241,0.6825829599761487,0.5000000000000001,0.3364375,0.45
32,20,25,-48.721561264676644,3.1288602798098513,0.5000000000000001,0.3364375,0.39999999999999997
32,20,26,-47.64139520132274,-2.6814784953457487,0.5000000000000001,0.3364375,0.3499999999999999
32,20,28,-46.836544176332204,1.208866288088599,0.5000000000000001,0.3364375,0.3000000000000001
32,20,29,-46.31842830798068,1.5494435086886222,0.5000000000000001,0.3364375,0.25000000000000006
32,20,30,-46.18953418684717,-2.4839521709591295,0.5000000000000001,0.3364375,0.19999999999999998
32,20,31,-46.357920756848884,1.5380328942089918,0.5000000000000001,0.3364375,0.14999999999999994
32,20,32,-46.853481054122994,1.198587493376391,0.5000000000000001,0.3364375,0.09999999999999999
32,20,33,-47.55235193131753,-2.6652778661385446,0.5000000000000001,0.3364375,0.04999999999999994
32,20,34,-48.69730117917622,-2.9520431011368906,0.5000000000000001,0.3364375,0.0
32,20,35,-54.79620032329106,2.710199190312408,0.8950500000000001,0.05000000000000005,0.45
32,20,36,-55.68699479121125,-2.1299722777578536,0.8950500000000001,0.05000000000000005,0.39999999999999997
32,20,37,-51.7721596731178,-0.5296969507631848,0.7646525000000002,0.20460750000000008,0.3499999999999999
32,20,38,-50.72850898304104,-0.3249727970785241,0.7646525000000002,0.20460750000000008,0.3000000000000001
32,20,39,-51.40871938040355,-2.7814619317327556,0.7646525000000002,0.20460750000000008,0.25000000000000006
32,20,40,-51.64835347238056,-1.3294890445371277,0.7646525000000002,0.20460750000000008,0.19999999999999998
32,20,41,-51.51939573870763,-2.774224086000055,0.7646525000000002,0.20460750000000008,0.14999999999999994
32,20,42,-50.735156933691165,-0.3405868472393109,0.7646525000000002,0.20460750000000008,0.09999999999999999
32,20,43,-51.5084263880198,-0.5363690984410624,0.7646525000000002,0.20460750000000008,0.04999999999999994
33,20,22,-42.93943909069695,-1.0283440351467243,0.5729925000000001,0.6618875000000001,0.07499999999999997
33,20,24,-49.563097679154765,-2.698042628007854,0.5500000000000002,0.3364375,0.45
33,20,25,-48.363875315955916,0.1709515040734656,0.5500000000000002,0.3364375,0.39999999999999997
33,20,26,-47.55148646762619,0.9944862225681735,0.5500000000000002,0.3364375,0.3499999999999999
33,20,28,-46.69731175631655,-1.0470201632839717,0.5500000000000002,0.3364375,0.3000000000000001
33,20,29,-46.06706137790647,-0.4955899458843078,0.5500000000000002,0.3364375,0.25000000000000006
33,20,30,-45.9340062043563,1.9391274366394915,0.5500000000000002,0.3364375,0.19999999999999998
33,20,31,-46.04856739640276,-0.47263379025436186,0.5500000000000002,0.3364375,0.14999999999999994
33,20,32,-46.71632555108248,-1.0528048803646637,0.5500000000000002,0.3364375,0.09999999999999999
33,20,33,-47.47226260060387,0.9121529845327568,0.5500000000000002,0.3364375,0.04999999999999994
33,20,34,-48.42238863658924,0.8843911412427086,0.5500000000000002,0.3364375,0.0
33,20,35,-54.23885466032392,-2.0056382906440477,0.9450500000000002,0.05000000000000005,0.45
33,20,36,-53.85773529994937,-1.4623379732288662,0.9450500000000002,0.05000000000000005,0.39999999999999997
33,20,37,-52.03661544314446,1.4348141812944004,0.8146525,0.20460750000000008,0.3499999999999999
33,20,38,-51.61750132983299,1.0448199929244544,0.8146525,0.20460750000000008,0.3000000000000001
33,20,39,-52.11753493997942,-1.4304737688689375,0.8146525,0.20460750000000008,0.25000000000000006
33,20,40,-52.04380677406731,-0.10592546028308578,0.8146525,0.20460750000000008,0.19999999999999998
33,20,41,-52.16385804449814,-1.4298660660215783,0.8146525,0.20460750000000008,0.14999999999999994
33,20,42,-51.52137785416667,1.0643065579077566,0.8146525,0.20460750000000008,0.09999999999999999
33,20,43,-51.77858271805345,1.3831651355373922,0.8146525,0.20460750000000008,0.04999999999999994
34,20,22,-45.197466209148686,-1.511506598460824,0.6979925,0.6618875000000001,0.07499999999999997
34,20,24,-49.29857145900112,-2.942759392585736,0.6000000000000001,0.3364375,0.45
34,20,25,-48.23991938561555,-0.07330114163261446,0.6000000000000001,0.3364375,0.39999999999999997
34,20,26,-47.629481384670775,0.6032198350715764,0.6000000000000001,0.3364375,0.3499999999999999
34,20,28,-46.81725628731394,-1.3364797852980863,0.6000000000000001,0.3364375,0.3000000000000001
34,20,29,-46.158135359064374,-0.8466190872748097,0.6000000000000001,0.3364375,0.25000000000000006
34,20,30,-46.08839290672375,1.5769634791299603,0.6000000000000001,0.3364375,0.19999999999999998
34,20,31,-46.41122355136871,-0.8514754072625885,0.6000000000000001,0.3364375,0.14999999999999994
34,20,32,-46.738624467524176,-1.4087394898181063,0.6000000000000001,0.3364375,0.09999999999999999
34,20,33,-82.41937372948465,-0.5539260121116713,0.6000000000000001,0.3364375,0.04999999999999994
34,20,34,-81.01994096759567,-0.4782722036450726,0.6000000000000001,0.3364375,0.0
34,20,35,-56.07377741220577,-1.5933201256125014,0.9950500000000002,0.05000000000000005,0.45
34,20,36,-54.648557275998215,-1.276271689202572,0.9950500000000002,0.05000000000000005,0.39999999999999997
34,20,37,-52.49563060270174,1.394241002532064,0.8646525,0.20460750000000008,0.3499999999999999
34,20,38,-51.82845712163039,0.9183544261983582,0.8646525,0.20460750000000008,0.3000000000000001
34,20,39,-52.41410795828286,-2.0755875861618023,0.8646525,0.20460750000000008,0.25000000000000006
34,20,40,-52.93247359565566,-0.8410408444830931,0.8646525,0.20460750000000008,0.19999999999999998
34,20,41,-52.463633713351435,-2.0468334175764666,0.8646525,0.20460750000000008,0.14999999999999994
34,20,42,-51.91063099471709,0.9047553629296419,0.8646525,0.20460750000000008,0.09999999999999999
34,20,43,-52.162600357101724,1.421698862955068,0.8646525,0.20460750000000008,0.04999999999999994
35,20,22,-48.584618817968845,1.403859732424182,0.8229925,0.6618875000000001,0.07499999999999997
35,20,24,-49.56289213837232,0.0019553184353955145,0.6500000000000001,0.3364375,0.45
35,20,25,-48.65484449303703,2.3349221848721533,0.6500000000000001,0.3364375,0.39999999999999997
35,20,26,-47.63393936084046,2.733804771650905,0.6500000000000001,0.3364375,0.3499999999999999
35,20,28,-47.134337145504745,0.22838862712354344,0.6500000000000001,0.3364375,0.3000000000000001
35,20,29,-46.70103915921792,0.5105630570582117,0.6500000000000001,0.3364375,0.25000000000000006
35,20,30,-46.29174168970701,2.7341699553258505,0.6500000000000001,0.3364375,0.19999999999999998
35,20,31,-46.508586297336684,0.46163617287271247,0.6500000000000001,0.3364375,0.14999999999999994
35,20,32,-46.91278218363201,0.22357214858306992,0.6500000000000001,0.3364375,0.09999999999999999
35,20,33,-79.43808017161594,-2.381340706167417,0.6500000000000001,0.3364375,0.04999999999999994
35,20,34,-79.70885024623782,-0.8326671672229857,0.6500000000000001,0.3364375,0.0
35,20,35,-56.6429116155247,-1.2646214828667481,0.19504999999999997,0.1000000000000001,0.45
35,20,36,-56.43472386552966,-0.0029393303139896793,0.19504999999999997,0.1000000000000001,0.39999999999999997
35,20,37,-52.836043886563814,0.24743916466375832,0.9146525000000001,0.20460750000000008,0.3499999999999999
35,20,38,-52.79721166318079,-0.7701499296763045,0.9146525000000001,0.20460750000000008,0.3000000000000001
35,20,39,-52.46714941772909,2.460221131044438,0.9146525000000001,0.20460750000000008,0.25000000000000006
35,20,40,-52.17217889090391,-2.7577930976587393,0.9146525000000001,0.20460750000000008,0.19999999999999998
35,20,41,-52.48018909901379,2.4994000403910865,0.9146525000000001,0.20460750000000008,0.14999999999999994
35,20,42,-52.988615458450916,-0.7727599719329137,0.9146525000000001,0.20460750000000008,0.09999999999999999
35,20,43,-52.5478608038858,0.2634268214853857,0.9146525000000001,0.20460750000000008,0.04999999999999994
36,20,22,-53.63494844949539,0.06763331124044138,0.07299250000000003,0.7868875000000001,0.07499999999999997
36,20,24,-49.844266809905555,-0.2708651005422986,0.7000000000000002,0.3364375,0.45
36,20,25,-49.330102348152494,1.5827518007475894,0.7000000000000002,0.3364375,0.39999999999999997
36,20,26,-48.128956948711526,1.1433368269150066,0.7000000000000002,0.3364375,0.3499999999999999
36,20,28,-47.46636886423104,-1.920405485847276,0.7000000000000002,0.3364375,0.3000000000000001
36,20,29,-47.285207166372714,-2.125199681652772,0.7000000000000002,0.3364375,0.25000000000000006
36,20,30,-47.034069342144406,-0.016544105302407856,0.7000000000000002,0.3364375,0.19999999999999998
36,20,31,-47.29078545261099,-2.1053384503812604,0.7000000000000002,0.3364375,0.14999999999999994
36,20,32,-47.535794053791136,-1.9108079017575517,0.7000000000000002,0.3364375,0.09999999999999999
36,20,33,-76.0462837939776,1.8965609429099461,0.7000000000000002,0.3364375,0.04999999999999994
36,20,34,-74.39336212312656,-0.17658075476198457,0.7000000000000002,0.3364375,0.0
36,20,35,-54.87934844415047,0.41269615948538246,0.24505000000000002,0.1000000000000001,0.45
36,20,36,-63.81190497651383,1.122444820323647,0.24505000000000002,0.1000000000000001,0.39999999999999997
36,20,37,-49.28358657293481,0.47063590867505173,0.6146525000000002,0.25460749999999993,0.3499999999999999
36,20,38,-48.97763767671914,2.4336326592613586,0.6146525000000002,0.25460749999999993,0.3000000000000001
36,20,39,-48.867347203128084,1.1925269386094923,0.6146525000000002,0.25460749999999993,0.25000000000000006
36,20,40,-48.865290552922865,3.0042116724350802,0.6146525000000002,0.25460749999999993,0.19999999999999998
36,20,41,-48.999133329676056,1.1350033233085859,0.6146525000000002,0.25460749999999993,0.14999999999999994
36,20,42,-49.04100464724311,2.408602958267724,0.6146525000000002,0.25460749999999993,0.09999999999999999
36,20,43,-49.256207330635135,0.6718027500224516,0.6146525000000002,0.25460749999999993,0.04999999999999994
37,20,22,-54.22639524626922,2.6518652523294954,0.19799250000000004,0.7868875000000001,0.07499999999999997
37,20,24,-50.483976877103196,-3.040348150196991,0.75,0.3364375,0.45
37,20,25,-50.01476597213801,-1.9845883317710367,0.75,0.3364375,0.39999999999999997
37,20,26,-48.69455586142959,3.0491078087975887,0.75,0.3364375,0.3499999999999999
37,20,28,-48.24481520039053,-0.8724823693475929,0.75,0.3364375,0.3000000000000001
37,20,29,-48.37758158031552,-1.7419310712670835,0.75,0.3364375,0.25000000000000006
37,20,30,-48.04254653640683,0.20299704733651752,0.75,0.3364375,0.19999999999999998
37,20,31,-48.38642525759195,-1.7395888156786194,0.75,0.3364375,0.14999999999999994
37,20,32,-48.47179053062233,-0.8758454558916742,0.75,0.3364375,0.09999999999999999
37,20,33,-77.0409819366503,-1.7520150330081479,0.75,0.3364375,0.04999999999999994
37,20,34,-73.34784464579572,1.9962518445725794,0.75,0.3364375,0.0
37,20,35,-53.580141387310505,-1.3078887906931016,0.2950500000000001,0.1000000000000001,0.45
37,20,36,-63.05124562455296,0.4077127265192928,0.2950500000000001,0.1000000000000001,0.39999999999999997
37,20,37,-49.66526129707204,2.454371292884744,0.6646525000000001,0.25460749999999993,0.3499999999999999
37,20,38,-49.360969317632126,-2.197241305605634,0.6646525000000001,0.25460749999999993,0.3000000000000001
37,20,39,-49.24661681784154,2.8044846184806853,0.6646525000000001,0.25460749999999993,0.25000000000000006
37,20,40,-49.089169983072516,-1.8052624032321272,0.6646525000000001,0.25460749999999993,0.19999999999999998
37,20,41,-49.0409069575031,2.7665262809364006,0.6646525000000001,0.25460749999999993,0.14999999999999994
37,20,42,-49.348855649736635,-2.1708092829460024,0.6646525000000001,0.25460749999999993,0.09999999999999999
37,20,43,-49.68256889904332,2.555113572816696,0.6646525000000001,0.25460749999999993,0.04999999999999994
38,20,22,-50.566983041559,0.529136205925138,0.32299250000000007,0.7868875000000001,0.07499999999999997
38,20,24,-50.76234665849401,-1.7683764979115777,0.8,0.3364375,0.45
38,20,25,-50.48975976482324,-1.7908815874532147,0.8,0.3364375,0.39999999999999997
38,20,26,-50.43189013990294,2.383524855244116,0.8,0.3364375,0.3499999999999999
38,20,28,-49.4759369934965,-2.4319833971449536,0.8,0.3364375,0.3000000000000001
38,20,29,-48.96029817727506,2.7877035960867698,0.8,0.3364375,0.25000000000000006
38,20,30,-48.646431756945915,-1.8826014864793077,0.8,0.3364375,0.19999999999999998
38,20,31,-49.149518792739215,2.8115752218746364,0.8,0.3364375,0.14999999999999994
38,20,32,-49.25302429419731,-2.3467826910766116,0.8,0.3364375,0.09999999999999999
38,20,33,-73.83657433142804,0.7564636547398598,0.8,0.3364375,0.04999999999999994
38,20,34,-72.09871450478677,1.696477732974922,0.8,0.3364375,0.0
38,20,35,-54.31345602409115,1.6805083342928913,0.34505,0.1000000000000001,0.45
38,20,36,-61.212284979675786,-2.4490765816167523,0.34505,0.1000000000000001,0.39999999999999997
38,20,37,-50.481156489346915,1.6830636957902738,0.7146525000000001,0.25460749999999993,0.3499999999999999
38,20,38,-49.931208478876016,2.855031927842078,0.7146525000000001,0.25460749999999993,0.3000000000000001
38,20,39,-49.28156956432019,1.2927893732804192,0.7146525000000001,0.25460749999999993,0.25000000000000006
38,20,40,-49.11446707042397,2.841441900932953,0.7146525000000001,0.25460749999999993,0.19999999999999998
38,20,41,-49.38034270294245,1.3432512866807436,0.7146525000000001,0.25460749999999993,0.14999999999999994
38,20,42,-49.99141937213069,2.8366036768651677,0.7146525000000001,0.25460749999999993,0.09999999999999999
38,20,43,-50.1570567033965,1.7268701077094921,0.7146525000000001,0.25460749999999993,0.04999999999999994
39,20,22,-48.30526795539293,0.6360297120343095,0.44799250000000007,0.7868875000000001,0.07499999999999997
39,20,24,-51.59418985331075,-2.3811331092020738,0.8500000000000001,0.3364375,0.45
39,20,25,-50.75562975549432,2.8327651404812046,0.8500000000000001,0.3364375,0.39999999999999997
39,20,26,-49.74645390227103,-0.039770710531432,0.8500000000000001,0.3364375,0.3499999999999999
39,20,28,-50.3711606966135,0.9771565228929285,0.8500000000000001,0.3364375,0.3000000000000001
39,20,29,-49.968442857420115,-0.9082892036702013,0.8500000000000001,0.3364375,0.25000000000000006
39,20,30,-49.83619922169794,0.6376566247586165,0.8500000000000001,0.3364375,0.19999999999999998
39,20,31,-50.00579445951584,-0.8932480702759692,0.8500000000000001,0.3364375,0.14999999999999994
39,20,32,-49.88068896149485,0.869918095915727,0.8500000000000001,0.3364375,0.09999999999999999
39,20,33,-77.57601877618886,1.3818587517595933,0.8500000000000001,0.3364375,0.04999999999999994
39,20,34,-69.13274337560249,0.18867694775826427,0.8500000000000001,0.3364375,0.0
39,20,35,-53.5637846819995,-2.972092038771458,0.39505000000000007,0.1000000000000001,0.45
39,20,36,-63.63517325943689,0.023296603514828436,0.39505000000000007,0.1000000000000001,0.39999999999999997
39,20,37,-50.26440672869324,-1.7493687275587488,0.7646525000000002,0.25460749999999993,0.3499999999999999
39,20,38,-50.550562444386756,-0.8937099312662511,0.7646525000000002,0.25460749999999993,0.3000000000000001
39,20,39,-50.02132115225603,-2.8045111498118245,0.7646525000000002,0.25460749999999993,0.25000000000000006
39,20,40,-49.991123237367475,-1.3048926769216067,0.7646525000000002,0.25460749999999993,0.19999999999999998
39,20,41,-49.85695334658581,-2.8690370292892386,0.7646525000000002,0.25460749999999993,0.14999999999999994
39,20,42,-50.56469958601881,-0.9186805747124132,0.7646525000000002,0.25460749999999993,0.09999999999999999
39,20,43,-50.55248860558933,-1.6157301712374443,0.7646525000000002,0.25460749999999993,0.04999999999999994
40,20,22,-46.883819661367994,0.2529985109440437,0.5729925000000001,0.7868875000000001,0.07499999999999997
40,20,24,-51.93513900107433,1.9506650120135482,0.9000000000000001,0.3364375,0.45
40,20,25,-52.091290349231734,0.23435937905954185,0.9000000000000001,0.3364375,0.39999999999999997
40,20,26,-51.58659846670805,2.3704086074064556,0.9000000000000001,0.3364375,0.3499999999999999
40,20,28,-51.01743980286273,2.756465106184449,0.9000000000000001,0.3364375,0.3000000000000001
40,20,29,-51.205206096416624,0.6228032090028741,0.9000000000000001,0.3364375,0.25000000000000006
40,20,30,-50.83300066772242,2.0134049876202433,0.9000000000000001,0.3364375,0.19999999999999998
40,20,31,-51.3604232657069,0.49087457783487637,0.9000000000000001,0.3364375,0.14999999999999994
40,20,32,-51.463531971034,2.7194905453701277,0.9000000000000001,0.3364375,0.09999999999999999
40,20,33,-72.13807166583437,-2.262861814664243,0.9000000000000001,0.3364375,0.04999999999999994
40,20,34,-73.4277891008872,-2.877550210404353,0.9000000000000001,0.3364375,0.0
40,20,35,-53.3987314626694,3.1345566869715595,0.44505,0.1000000000000001,0.45
40,20,36,-63.78760608570532,-0.2724243270755402,0.44505,0.1000000000000001,0.39999999999999997
40,20,37,-51.26945264269524,-0.9118634603694106,0.8146525,0.25460749999999993,0.3499999999999999
40,20,38,-51.18654988189344,-0.621818049210068,0.8146525,0.25460749999999993,0.3000000000000001
40,20,39,-50.610454384551495,-2.768716534060742,0.8146525,0.25460749999999993,0.25000000000000006
40,20,40,-50.526851018476464,-1.4078939647062314,0.8146525,0.25460749999999993,0.19999999999999998
40,20,41,-50.635664636217605,-2.7259945452157845,0.8146525,0.25460749999999993,0.14999999999999994
40,20,42,-51.213923703604614,-0.655822692891615,0.8146525,0.25460749999999993,0.09999999999999999
40,20,43,-51.230134862035314,-0.7900037287943449,0.8146525,0.25460749999999993,0.04999999999999994
41,20,22,-48.257420595826154,-0.05432500443678011,0.6979925,0.7868875000000001,0.07499999999999997
41,20,24,-54.1859345683187,-1.2359954054809001,0.9500000000000002,0.3364375,0.45
41,20,25,-52.253138602974474,2.2613126723667234,0.9500000000000002,0.3364375,0.39999999999999997
41,20,26,-52.092909032112075,-2.3055802409344164,0.9500000000000002,0.3364375,0.3499999999999999
41,20,28,-52.905375308369926,-2.6340620634682974,0.9500000000000002,0.3364375,0.3000000000000001
41,20,29,-51.73723764305633,1.2748515085907826,0.9500000000000002,0.3364375,0.25000000000000006
41,20,30,-51.22529686334501,2.4681484054207368,0.9500000000000002,0.3364375,0.19999999999999998
41,20,31,-52.045842862418326,1.2325800898452535,0.9500000000000002,0.3364375,0.14999999999999994
41,20,32,-52.66296192720862,-2.6199365730977284,0.9500000000000002,0.3364375,0.09999999999999999
41,20,33,-72.20594871882693,-2.242730535211562,0.9500000000000002,0.3364375,0.04999999999999994
41,20,34,-84.15949767885064,1.647897858884582,0.9500000000000002,0.3364375,0.0
41,20,35,-52.77341927628263,0.9498550876470837,0.49505000000000005,0.1000000000000001,0.45
41,20,36,-61.74051931770787,-1.7446275798217792,0.49505000000000005,0.1000000000000001,0.39999999999999997
41,20,37,-51.699934485760444,-1.7809820855608078,0.8646525,0.25460749999999993,0.3499999999999999
41,20,38,-51.66957414282117,-2.0851172357640473,0.8646525,0.25460749999999993,0.3000000000000001
41,20,39,-51.59652690926321,1.7481270393079948,0.8646525,0.25460749999999993,0.25000000000000006
41,20,40,-51.52123425196674,3.046283585538709,0.8646525,0.25460749999999993,0.19999999999999998
41,20,41,-51.76440486510722,1.746955031695517,0.8646525,0.25460749999999993,0.14999999999999994
41,20,42,-51.240442357997864,-2.1124880370405066,0.8646525,0.25460749999999993,0.09999999999999999
41,20,43,-52.05289970553686,-1.717099206822161,0.8646525,0.25460749999999993,0.04999999999999994
42,20,22,-50.592041502532624,-0.6870822012167348,0.8229925,0.7868875000000001,0.07499999999999997
42,20,24,-52.74943936074187,0.6689106686797242,1.0,0.3364375,0.45
42,20,25,-52.22424335242544,-2.6723817232810614,1.0,0.3364375,0.39999999999999997
42,20,26,-53.282583478258076,-1.658011287121219,1.0,0.3364375,0.3499999999999999
42,20,28,-52.735418496953756,-2.3711217070954205,1.0,0.3364375,0.3000000000000001
42,20,29,-52.98011183727191,0.7239295843869753,1.0,0.3364375,0.25000000000000006
42,20,30,-53.483830097638545,1.8882608910830658,1.0,0.3364375,0.19999999999999998
42,20,31,-52.92293804303221,0.739347901375856,1.0,0.3364375,0.14999999999999994
42,20,32,-99.9285425469452,1.724583568159194,1.0,0.3364375,0.09999999999999999
42,20,33,-71.40691847954861,-0.8672773933310584,1.0,0.3364375,0.04999999999999994
42,20,34,-132.54297408941287,-2.37879731163229,1.0,0.3364375,0.0
42,20,35,-53.00056447971254,2.9090709080307944,0.5450500000000001,0.1000000000000001,0.45
42,20,36,-60.69779024416198,-0.058426290609726976,0.5450500000000001,0.1000000000000001,0.39999999999999997
42,20,37,-52.546113195423025,1.9594596360634948,0.9146525000000001,0.25460749999999993,0.3499999999999999
42,20,38,-52.73664167605106,1.6780565343450118,0.9146525000000001,0.25460749999999993,0.3000000000000001
42,20,39,-51.392521608949195,-1.1604145692804857,0.9146525000000001,0.25460749999999993,0.25000000000000006
42,20,40,-51.228791182073685,-0.07356580979022263,0.9146525000000001,0.25460749999999993,0.19999999999999998
42,20,41,-51.440400652994725,-1.1833179318160618,0.9146525000000001,0.25460749999999993,0.14999999999999994
42,20,42,-52.708327149888646,1.6914368547752867,0.9146525000000001,0.25460749999999993,0.09999999999999999
